plz,kreisid,kreisname
17194,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17089,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17089,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17207,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17089,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17194,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17194,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17194,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17139,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17248,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17139,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17213,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17252,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17219,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17194,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17154,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17235,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17214,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17213,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17217,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17255,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17248,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17207,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17252,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17089,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17214,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17194,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17111,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17089,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17255,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17237,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17091,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17255,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17153,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17217,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17192,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17209,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17207,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17179,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18249,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17179,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18292,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18299,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18249,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17179,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17179,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18273,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18299,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18292,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18292,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18292,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18299,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18279,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18249,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18249,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17166,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17179,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18299,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
17168,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18249,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18276,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
18246,17,Mecklenburgische Seenplatte II – Landkreis Rostock III
20038,18,Hamburg-Mitte
20038,19,Hamburg-Altona
20038,20,Hamburg-Eimsbüttel
20038,21,Hamburg-Nord
20038,22,Hamburg-Wandsbek
20038,23,Hamburg-Bergedorf – Harburg
26721,24,Aurich – Emden
26603,24,Aurich – Emden
26579,24,Aurich – Emden
26524,24,Aurich – Emden
26629,24,Aurich – Emden
26532,24,Aurich – Emden
26524,24,Aurich – Emden
26524,24,Aurich – Emden
26524,24,Aurich – Emden
26759,24,Aurich – Emden
26632,24,Aurich – Emden
26571,24,Aurich – Emden
26736,24,Aurich – Emden
26529,24,Aurich – Emden
26524,24,Aurich – Emden
26529,24,Aurich – Emden
26506,24,Aurich – Emden
26548,24,Aurich – Emden
26529,24,Aurich – Emden
26529,24,Aurich – Emden
26624,24,Aurich – Emden
26529,24,Aurich – Emden
26639,24,Aurich – Emden
26529,24,Aurich – Emden
26553,24,Aurich – Emden
26571,24,Aurich – Emden
26897,25,Unterems
26904,25,Unterems
26897,25,Unterems
26906,25,Unterems
26892,25,Unterems
26897,25,Unterems
49762,25,Unterems
49777,25,Unterems
49733,25,Unterems
26892,25,Unterems
26897,25,Unterems
49751,25,Unterems
49777,25,Unterems
26892,25,Unterems
49757,25,Unterems
49762,25,Unterems
26892,25,Unterems
26901,25,Unterems
26909,25,Unterems
26909,25,Unterems
49779,25,Unterems
49779,25,Unterems
26871,25,Unterems
26901,25,Unterems
49762,25,Unterems
26899,25,Unterems
49751,25,Unterems
49751,25,Unterems
49777,25,Unterems
26903,25,Unterems
49762,25,Unterems
49767,25,Unterems
49757,25,Unterems
26907,25,Unterems
49757,25,Unterems
49751,25,Unterems
26892,25,Unterems
26757,25,Unterems
26835,25,Unterems
26847,25,Unterems
26849,25,Unterems
26835,25,Unterems
26835,25,Unterems
26835,25,Unterems
26844,25,Unterems
26789,25,Unterems
26802,25,Unterems
26835,25,Unterems
26845,25,Unterems
26842,25,Unterems
26817,25,Unterems
26835,25,Unterems
26670,25,Unterems
26826,25,Unterems
26810,25,Unterems
26831,25,Unterems
0,25,Unterems
26382,26,Friesland – Wilhelmshaven – Wittmund
26441,26,Friesland – Wilhelmshaven – Wittmund
26452,26,Friesland – Wilhelmshaven – Wittmund
26419,26,Friesland – Wilhelmshaven – Wittmund
26434,26,Friesland – Wilhelmshaven – Wittmund
26486,26,Friesland – Wilhelmshaven – Wittmund
26345,26,Friesland – Wilhelmshaven – Wittmund
26316,26,Friesland – Wilhelmshaven – Wittmund
26340,26,Friesland – Wilhelmshaven – Wittmund
26487,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26556,26,Friesland – Wilhelmshaven – Wittmund
26446,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26465,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26556,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26487,26,Friesland – Wilhelmshaven – Wittmund
26489,26,Friesland – Wilhelmshaven – Wittmund
26556,26,Friesland – Wilhelmshaven – Wittmund
26474,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26556,26,Friesland – Wilhelmshaven – Wittmund
26427,26,Friesland – Wilhelmshaven – Wittmund
26556,26,Friesland – Wilhelmshaven – Wittmund
26409,26,Friesland – Wilhelmshaven – Wittmund
26105,27,Oldenburg – Ammerland
26689,27,Oldenburg – Ammerland
26160,27,Oldenburg – Ammerland
26188,27,Oldenburg – Ammerland
26180,27,Oldenburg – Ammerland
26655,27,Oldenburg – Ammerland
26215,27,Oldenburg – Ammerland
27749,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27801,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27777,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26197,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26209,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27798,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26203,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27793,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27243,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27804,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26919,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26969,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26931,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26349,28,Delmenhorst – Wesermarsch – Oldenburg-Land
27809,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26954,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26939,28,Delmenhorst – Wesermarsch – Oldenburg-Land
26935,28,Delmenhorst – Wesermarsch – Oldenburg-Land
21769,29,Cuxhaven – Stade II
21785,29,Cuxhaven – Stade II
21782,29,Cuxhaven – Stade II
27472,29,Cuxhaven – Stade II
21755,29,Cuxhaven – Stade II
21745,29,Cuxhaven – Stade II
21769,29,Cuxhaven – Stade II
21775,29,Cuxhaven – Stade II
21769,29,Cuxhaven – Stade II
27612,29,Cuxhaven – Stade II
21770,29,Cuxhaven – Stade II
21763,29,Cuxhaven – Stade II
21785,29,Cuxhaven – Stade II
21765,29,Cuxhaven – Stade II
21787,29,Cuxhaven – Stade II
21775,29,Cuxhaven – Stade II
21756,29,Cuxhaven – Stade II
21762,29,Cuxhaven – Stade II
21762,29,Cuxhaven – Stade II
27619,29,Cuxhaven – Stade II
21775,29,Cuxhaven – Stade II
21772,29,Cuxhaven – Stade II
21776,29,Cuxhaven – Stade II
21789,29,Cuxhaven – Stade II
27616,29,Cuxhaven – Stade II
27628,29,Cuxhaven – Stade II
27639,29,Cuxhaven – Stade II
